s_no,key,num_equality_compares,cumulative_avg
1123,nightcaps,8,1.76
1124,smelling,0,1.76
1125,nightcaps,10,1.77
1126,brooding,8,1.78
1127,wildbeast,0,1.77
1128,possibility,0,1.77
1129,depressed,0,1.77
1130,slinking,2,1.77
1131,compressed,0,1.77
1132,suppressed,2,1.77
1133,foreheads,0,1.77
1134,likeness,2,1.77
1135,gallowsrope,0,1.77
1136,enduring,4,1.77
1137,inflicting,6,1.77
1138,illustrations,0,1.77
1139,coarsest,6,1.77
1140,pictured,2,1.77
1141,drinking,2,1.77
1142,wineshops,4,1.78
1143,measures,0,1.78
1144,gloweringly,0,1.77
1145,confidential,6,1.78
1146,together,14,1.79
1147,represented,0,1.79
1148,flourishing,2,1.79
1149,condition,0,1.79
1150,gunmakers,2,1.79
1151,murderous,0,1.78
1152,crippling,0,1.78
1153,pavement,0,1.78
1154,reservoirs,4,1.78
1155,footways,0,1.78
1156,abruptly,8,1.79
1157,streetwhen,0,1.78
1158,eccentric,0,1.78
1159,intervals,2,1.78
1160,lamplighter,4,1.79
1161,overhead,0,1.78
1162,scarecrows,4,1.79
1163,lamplighter,4,1.79
1164,idleness,4,1.79
1165,conceive,4,1.79
1166,improving,2,1.79
1167,darkness,2,1.79
1168,condition,2,1.79
1169,scarecrows,6,1.80
1170,wineshop,20,1.81
1171,appearance,2,1.81
1172,wineshop,20,1.83
1173,waistcoat,2,1.83
1174,breeches,6,1.83
1175,struggle,0,1.83
1176,shoulders,2,1.83
1177,happening,0,1.83
1178,significance,0,1.83
1179,completely,0,1.82
1180,hospital,2,1.82
1181,wineshop,20,1.84
1182,crossing,2,1.84
1183,obliterating,0,1.84
1184,theretell,2,1.84
1185,expostulation,0,1.84
1186,accidentally,6,1.84
1187,fantastic,4,1.84
1188,attitude,2,1.84
1189,extremely,2,1.84
1190,wolfishly,0,1.84
1191,practical,4,1.84
1192,character,2,1.84
1193,circumstances,2,1.84
1194,wasquite,0,1.84
1195,deliberately,14,1.85
1196,recrossed,0,1.85
1197,wineshop,20,1.87
1198,wineshop,20,1.88
1199,bullnecked,0,1.88
1200,martiallooking,2,1.88
1201,temperament,2,1.88
1202,although,2,1.88
1203,shoulder,6,1.88
1204,shirtsleeves,2,1.88
1205,anything,2,1.88
1206,crisplycurling,0,1.88
1207,altogether,2,1.88
1208,goodhumoured,2,1.88
1209,implacablelooking,2,1.88
1210,evidently,0,1.88
1211,resolution,0,1.88
1212,desirable,24,1.90
1213,watchful,2,1.90
1214,anything,2,1.90
1215,features,0,1.90
1216,composure,0,1.89
1217,character,2,1.89
1218,predicated,0,1.89
1219,mistakes,2,1.89
1220,reckonings,0,1.89
1221,presided,0,1.89
1222,sensitive,2,1.89
1223,quantity,2,1.89
1224,concealment,0,1.89
1225,earrings,2,1.89
1226,knitting,2,1.89
1227,toothpick,0,1.89
1228,supported,0,1.89
1229,combination,2,1.89
1230,eyebrows,2,1.89
1231,toothpick,2,1.89
1232,suggested,2,1.89
1233,customers,2,1.89
1234,customer,0,1.88
1235,wineshop,20,1.90
1236,accordingly,0,1.90
1237,gentleman,2,1.90
1238,dominoes,2,1.90
1239,standing,2,1.90
1240,lengthening,0,1.90
1241,gentleman,2,1.90
1242,monsieur,2,1.90
1243,strangers,0,1.89
1244,discourse,2,1.89
1245,triumvirate,0,1.89
1246,customers,2,1.89
1247,drinking,2,1.89
1248,monsieur,2,1.89
1249,swallowed,4,1.90
1250,answered,2,1.90
1251,monsieur,2,1.90
1252,interchange,0,1.89
1253,christian,2,1.89
1254,effected,16,1.91
1255,toothpick,2,1.91
1256,eyebrows,2,1.91
1257,addressing,4,1.91
1258,monsieur,2,1.91
1259,miserable,6,1.91
1260,anything,2,1.91
1261,monsieur,2,1.91
1262,returned,2,1.91
1263,interchange,2,1.91
1264,christian,2,1.91
1265,toothpick,2,1.91
1266,profound,2,1.91
1267,composure,2,1.91
1268,eyebrows,2,1.91
1269,drinking,2,1.91
1270,response,0,1.91
1271,monsieur,2,1.91
1272,interchange,2,1.91
1273,christian,2,1.91
1274,completed,4,1.91
1275,toothpick,2,1.91
1276,eyebrows,2,1.91
1277,slightly,0,1.91
1278,muttered,8,1.91
1279,gentlemenmy,0,1.91
1280,customers,2,1.91
1281,flourishes,0,1.91
1282,acknowledged,0,1.91
1283,wineshop,20,1.92
1284,knitting,2,1.92
1285,apparent,0,1.92
1286,calmness,0,1.92
1287,absorbed,0,1.92
1288,gentlemen,2,1.92
1289,observantly,4,1.92
1290,furnished,2,1.92
1291,bachelor,2,1.92
1292,inquiring,4,1.92
1293,staircase,0,1.92
1294,courtyard,6,1.93
1295,pointing,2,1.93
1296,establishment,2,1.93
1297,remember,2,1.93
1298,gentlemen,2,1.93
1299,monsieur,2,1.93
1300,studying,22,1.94
1301,knitting,2,1.94
1302,gentleman,2,1.94
1303,advanced,4,1.94
1304,willingly,0,1.94
1305,monsieur,2,1.94
1306,conference,0,1.94
1307,monsieur,2,1.94
1308,attentive,4,1.94
1309,gentleman,2,1.94
1310,beckoned,2,1.94
1311,eyebrows,2,1.94
1312,emerging,2,1.94
1313,wineshop,20,1.96
1314,monsieur,2,1.96
1315,directed,2,1.96
1316,stinking,0,1.95
1317,courtyard,8,1.96
1318,entrance,2,1.96
1319,inhabited,6,1.96
1320,tilepaved,0,1.96
1321,staircase,2,1.96
1322,monsieur,2,1.96
1323,remarkable,2,1.96
1324,transformation,2,1.96
1325,goodhumour,0,1.96
1326,openness,8,1.96
1327,dangerous,2,1.96
1328,difficult,4,1.96
1329,monsieur,2,1.96
1330,ascending,0,1.96
1331,whispered,0,1.96
1332,necessity,12,1.97
1333,demanded,0,1.97
1334,discreetas,12,1.98
1335,wineshop,20,1.99
1336,tremendous,0,1.99
1337,forcible,0,1.99
1338,companions,2,1.99
1339,ascended,2,1.99
1340,staircase,2,1.99
1341,accessories,8,1.99
1342,unaccustomed,0,1.99
1343,unhardened,0,1.99
1344,habitation,0,1.99
1345,buildingthat,26,2.00
1346,staircaseleft,0,2.00
1347,flinging,4,2.00
1348,uncontrollable,4,2.01
1349,hopeless,0,2.00
1350,decomposition,0,2.00
1351,engendered,0,2.00
1352,polluted,0,2.00
1353,deprivation,4,2.00
1354,intangible,0,2.00
1355,impurities,4,2.00
1356,combined,0,2.00
1357,insupportable,0,2.00
1358,atmosphere,2,2.00
1359,yielding,0,2.00
1360,disturbance,4,2.00
1361,companions,2,2.00
1362,agitation,2,2.00
1363,stoppages,2,2.00
1364,languishing,12,2.01
1365,uncorrupted,0,2.00
1366,glimpses,2,2.00
1367,neighbourhood,2,2.00
1368,notredame,0,2.00
1369,wholesome,2,2.00
1370,aspirations,0,2.00
1371,staircase,2,2.00
1372,staircase,2,2.00
1373,inclination,2,2.00
1374,contracted,0,2.00
1375,dimensions,4,2.00
1376,ascended,4,2.00
1377,wineshop,20,2.02
1378,question,2,2.02
1379,carefully,0,2.01
1380,shoulder,6,2.02
1381,surprised,0,2.02
1382,monsieur,2,2.02
1383,necessary,2,2.02
1384,unfortunate,2,2.02
1385,gentleman,2,2.02
1386,necessary,2,2.02
1387,monsieur,2,2.02
1388,whispered,2,2.02
1389,frightenedravetear,4,2.02
1390,piecesdiecome,0,2.02
1391,possible,2,2.02
1392,exclaimed,0,2.01
1393,possible,2,2.01
1394,repeated,2,2.01
1395,bitterly,0,2.01
1396,beautiful,2,2.01
1397,possible,2,2.01
1398,possible,2,2.01
1399,possible,2,2.01
1400,donedone,0,2.01
1401,youunder,2,2.01
1402,dialogue,0,2.01
1403,trembled,18,2.02
1404,expressed,4,2.02
1405,incumbent,0,2.02
1406,reassurance,4,2.02
1407,business,2,2.02
1408,roomdoor,6,2.02
1409,happiness,0,2.02
1410,business,2,2.02
1411,business,2,2.02
1412,staircase,2,2.02
1413,together,14,2.03
1414,intently,6,2.03
1415,belonged,0,2.03
1416,footsteps,6,2.04
1417,themselves,2,2.04
1418,drinking,2,2.04
1419,wineshop,20,2.05
1420,surprise,0,2.05
1421,explained,0,2.05
1422,monsieur,2,2.05
1423,business,2,2.05
1424,silently,2,2.05
1425,appearing,0,2.04
1426,wineshop,20,2.06
1427,straight,4,2.06
1428,monsieur,2,2.06
1429,namejacques,8,2.06
1430,admonitory,6,2.07
1431,doorevidently,2,2.06
1432,intention,2,2.06
1433,clumsily,0,2.06
1434,something,2,2.06
1435,answered,2,2.06
1436,something,2,2.06
1437,syllable,0,2.06
1438,shoulder,6,2.06
1439,beckoned,4,2.07
1440,securely,2,2.07
1441,daughters,2,2.07
1442,aaabusiness,0,2.06
1443,business,2,2.06
1444,moisture,2,2.06
1445,business,2,2.06
1446,answered,2,2.06
1447,shuddering,8,2.07
1448,rendered,2,2.07
1449,desperate,0,2.07
1450,beckoning,0,2.07
1451,conductor,10,2.07
1452,shoulder,6,2.07
1453,clinging,0,2.07
1454,methodically,0,2.07
1455,accompaniment,4,2.07
1456,measured,0,2.07
1457,depository,12,2.08
1458,firewood,2,2.08
1459,hoisting,12,2.08
1460,unglazed,0,2.08
1461,construction,0,2.08
1462,admitted,4,2.08
1463,difficult,4,2.08
1464,anything,2,2.08
1465,requiring,0,2.08
1466,obscurity,2,2.08
1467,wineshop,20,2.09
1468,whitehaired,4,2.10
1469,stooping,4,2.10
1470,shoemaker,2,2.10
1471,monsieur,2,2.10
1472,shoemaking,0,2.10
1473,responded,0,2.09
1474,salutation,0,2.09
1475,distance,2,2.09
1476,questioner,0,2.09
1477,faintness,6,2.09
1478,pitiable,2,2.09
1479,dreadful,2,2.09
1480,faintness,8,2.10
1481,physical,4,2.10
1482,weakness,0,2.10
1483,confinement,0,2.10
1484,deplorable,2,2.10
1485,peculiarity,10,2.10
1486,faintness,8,2.11
1487,solitude,0,2.10
1488,entirely,2,2.10
1489,resonance,0,2.10
1490,affected,0,2.10
1491,beautiful,2,2.10
1492,suppressed,2,2.10
1493,underground,2,2.10
1494,expressive,2,2.10
1495,hopeless,2,2.10
1496,creature,2,2.10
1497,famished,0,2.10
1498,traveller,2,2.10
1499,wandering,4,2.10
1500,wilderness,0,2.10
1501,remembered,2,2.10
1502,interest,4,2.10
1503,curiosity,4,2.10
1504,mechanical,0,2.10
1505,perception,0,2.10
1506,beforehand,8,2.10
1507,shoemaker,4,2.10
1508,shoemaker,4,2.11
1509,listening,0,2.10
1510,similarly,2,2.10
1511,halfdoor,4,2.11
1512,unfinished,0,2.10
1513,raggedly,2,2.10
1514,exceedingly,2,2.10
1515,hollowness,2,2.10
1516,thinness,0,2.10
1517,eyebrows,2,2.10
1518,confused,4,2.10
1519,otherwise,2,2.10
1520,naturally,4,2.10
1521,unnaturally,0,2.10
1522,withered,0,2.10
1523,stockings,2,2.10
1524,seclusion,2,2.10
1525,uniformity,22,2.11
1526,parchmentyellow,0,2.11
1527,transparent,0,2.11
1528,steadfastly,0,2.11
1529,associating,2,2.11
1530,wandering,4,2.11
1531,forgetting,6,2.11
1532,motioning,6,2.12
1533,question,2,2.12
1534,reminded,0,2.12
1535,silently,2,2.12
1536,daughter,2,2.12
1537,shoemaker,4,2.12
1538,surprise,2,2.12
1539,unsteady,0,2.12
1540,occupied,2,2.11
1541,monsieur,2,2.11
1542,shoemaker,4,2.12
1543,removing,2,2.12
1544,monsieur,2,2.12
1545,wellmade,0,2.11
1546,monsieur,2,2.11
1547,monsieur,2,2.11
1548,shoemaker,4,2.12
1549,describe,0,2.11
1550,monsieurs,2,2.11
1551,information,0,2.11
1552,walkingshoe,2,2.11
1553,knuckles,0,2.11
1554,knuckles,2,2.11
1555,intermission,2,2.11
1556,recalling,2,2.11
1557,vagrancy,0,2.11
1558,recalling,4,2.11
1559,endeavouring,0,2.11
1560,disclosure,0,2.11
1561,fastdying,0,2.11
1562,assuredly,0,2.11
1563,shoemaker,4,2.11
1564,steadfastly,2,2.11
1565,transferred,0,2.11
1566,question,2,2.11
1567,questioner,2,2.11
1568,shoemaker,4,2.11
1569,shoemaker,4,2.11
1570,measured,2,2.11
1571,wandered,4,2.11
1572,reverting,2,2.11
1573,difficulty,0,2.11
1574,steadfastly,2,2.11
1575,monsieur,2,2.11
1576,remember,4,2.11
1577,questioner,2,2.11
1578,monsieur,2,2.11
1579,defarges,4,2.11
1580,remember,4,2.11
1581,business,2,2.11
1582,monsieur,2,2.11
1583,obliterated,0,2.11
1584,actively,0,2.11
1585,intelligence,0,2.11
1586,forehead,2,2.11
1587,gradually,0,2.11
1588,themselves,2,2.11
1589,overclouded,0,2.10
1590,expression,4,2.11
1591,repeated,2,2.10
1592,frightened,4,2.11
1593,compassion,0,2.10
1594,extending,2,2.10
1595,trembling,0,2.10
1596,eagerness,0,2.10
1597,spectral,0,2.10
1598,expression,4,2.10
1599,repeated,2,2.10
1600,stronger,0,2.10
1601,characters,0,2.10
1602,darkness,2,2.10
1603,attentively,4,2.10
1604,abstraction,2,2.10
1605,recognised,2,2.10
1606,monsieur,2,2.10
1607,hopeless,2,2.10
1608,unquestionably,0,2.10
1609,something,2,2.10
1610,unconsciousness,0,2.10
1611,happened,2,2.10
1612,occasion,2,2.10
1613,instrument,0,2.10
1614,shoemakers,2,2.10
1615,stooping,4,2.10
1616,spectators,0,2.10
1617,striking,0,2.09
1618,proceeded,0,2.09
1619,laboured,0,2.09
1620,breathing,0,2.09
1621,streaming,0,2.09
1622,daughter,2,2.09
1623,trusting,0,2.09
1624,recoiled,0,2.09
1625,hurriedly,0,2.09
1626,advancing,4,2.09
1627,shoemaking,2,2.09
1628,releasing,0,2.09
1629,shoulder,4,2.09
1630,doubtfully,0,2.09
1631,blackened,4,2.09
1632,attached,0,2.09
1633,carefully,2,2.09
1634,contained,0,2.08
1635,quantity,2,2.08
1636,concentrated,0,2.08
1637,expression,4,2.08
1638,returned,2,2.08
1639,forehead,2,2.08
1640,conscious,0,2.08
1641,shoulder,4,2.08
1642,summoned,0,2.08
1643,remember,4,2.08
1644,coherently,0,2.08
1645,spectators,2,2.08
1646,frightful,0,2.08
1647,suddenness,0,2.08
1648,perfectly,4,2.08
1649,gentlemen,2,2.08
1650,exclaimed,2,2.08
1651,released,2,2.08
1652,everything,2,2.08
1653,shoemaking,2,2.08
1654,refolded,2,2.08
1655,gloomily,2,2.08
1656,blooming,2,2.08
1657,prisoner,4,2.08
1658,wasbefore,0,2.08
1659,towerages,0,2.08
1660,softened,0,2.08
1661,daughter,2,2.08
1662,appealing,0,2.08
1663,resemblance,2,2.08
1664,touching,0,2.08
1665,anything,2,2.08
1666,faithful,0,2.07
1667,remembrance,4,2.07
1668,desolate,4,2.08
1669,honoured,2,2.08
1670,gentlemen,2,2.08
1671,touching,2,2.08
1672,terrible,2,2.08
1673,tremendous,2,2.08
1674,suffering,0,2.07
1675,beholders,0,2.07
1676,undisturbed,2,2.07
1677,stormsemblem,0,2.07
1678,humanity,0,2.07
1679,lastthey,4,2.07
1680,daughter,2,2.07
1681,gradually,2,2.07
1682,lethargy,0,2.07
1683,drooping,2,2.07
1684,curtained,0,2.07
1685,disturbing,0,2.07
1686,repeated,2,2.07
1687,blowings,0,2.07
1688,arranged,0,2.07
1689,consider,2,2.07
1690,dreadful,2,2.07
1691,kneeling,0,2.06
1692,monsieur,2,2.06
1693,carriage,0,2.06
1694,posthorses,0,2.06
1695,business,2,2.06
1696,resuming,2,2.06
1697,shortest,0,2.06
1698,methodical,2,2.06
1699,business,2,2.06
1700,composed,4,2.06
1701,interruption,2,2.06
1702,straight,4,2.06
1703,disinclined,4,2.06
1704,remaining,0,2.06
1705,carriage,2,2.06
1706,travelling,2,2.06
1707,dividing,2,2.06
1708,business,2,2.06
1709,necessary,2,2.06
1710,hurrying,2,2.06
1711,darkness,2,2.06
1712,daughter,2,2.06
1713,darkness,2,2.06
1714,deepened,2,2.06
1715,deepened,2,2.06
1716,monsieur,2,2.06
1717,travelling,2,2.06
1718,wrappers,2,2.06
1719,monsieur,2,2.06
1720,provender,0,2.06
1721,shoemakers,4,2.06
1722,assisted,2,2.06
1723,intelligence,2,2.06
1724,mysteries,2,2.06
1725,happened,2,2.06
1726,recollected,0,2.06
1727,questions,0,2.06
1728,sagacity,4,2.06
1729,speaking,4,2.06
1730,confused,4,2.06
1731,bewilderment,0,2.06
1732,occasionally,2,2.06
1733,clasping,0,2.06
1734,pleasure,2,2.06
1735,daughters,4,2.06
1736,invariably,0,2.06
1737,submissive,2,2.06
1738,accustomed,6,2.06
1739,coercion,4,2.06
1740,wrappings,0,2.06
1741,responded,2,2.06
1742,daughters,4,2.06
1743,monsieur,2,2.06
1744,procession,2,2.06
1745,traversed,2,2.06
1746,staircase,2,2.06
1747,remember,4,2.06
1748,remember,4,2.07
1749,question,2,2.07
1750,murmured,4,2.07
1751,repeated,2,2.07
1752,remember,4,2.07
1753,remember,4,2.07
1754,recollection,0,2.07
1755,whatever,2,2.07
1756,apparent,2,2.07
1757,evidently,2,2.07
1758,fortresswalls,0,2.07
1759,encompassed,0,2.07
1760,reaching,0,2.06
1761,courtyard,2,2.06
1762,instinctively,0,2.06
1763,expectation,4,2.06
1764,drawbridge,0,2.06
1765,drawbridge,2,2.06
1766,carriage,2,2.06
1767,daughters,4,2.06
1768,discernible,0,2.06
1769,passerby,0,2.06
1770,unnatural,0,2.06
1771,desertion,0,2.06
1772,defargewho,2,2.06
1773,doorpost,0,2.06
1774,knitting,2,2.06
1775,prisoner,4,2.06
1776,daughter,2,2.06
1777,followed,2,2.06
1778,arrested,4,2.06
1779,miserably,0,2.06
1780,shoemaking,2,2.06
1781,unfinished,2,2.06
1782,immediately,2,2.06
1783,knitting,2,2.06
1784,lamplight,2,2.06
1785,courtyard,2,2.06
1786,immediately,2,2.06
1787,afterwards,0,2.06
1788,doorpost,2,2.06
1789,knitting,2,2.06
1790,postilion,0,2.06
1791,clattered,0,2.06
1792,overswinging,2,2.06
1793,overswinging,4,2.06
1794,lampsswinging,0,2.06
1795,brighter,6,2.06
1796,worseand,0,2.06
1797,illuminated,2,2.06
1798,coffeehouses,0,2.06
1799,theatredoors,0,2.05
1800,soldiers,0,2.05
1801,lanterns,0,2.05
1802,guardhouse,0,2.05
1803,travellers,2,2.05
1804,monsieur,2,2.05
1805,monsieur,2,2.05
1806,consigned,0,2.05
1807,military,4,2.05
1808,lanterns,2,2.05
1809,connected,0,2.05
1810,monsieur,2,2.05
1811,overswinging,4,2.05
1812,doubtful,4,2.05
1813,discovered,0,2.05
1814,anything,2,2.05
1815,suffered,2,2.05
1816,restless,0,2.05
1817,interval,0,2.05
1818,whispered,2,2.05
1819,lorrysitting,0,2.05
1820,opposite,2,2.05
1821,wondering,2,2.05
1822,restorationthe,0,2.05
1823,recalled,2,2.05
1824,secondthe,4,2.05
1825,tellsons,2,2.05
1826,oldfashioned,0,2.05
1827,thousand,2,2.05
1828,incommodious,4,2.05
1829,oldfashioned,2,2.05
1830,moreover,0,2.05
1831,attribute,2,2.05
1832,partners,0,2.04
1833,smallness,0,2.04
1834,darkness,2,2.04
1835,ugliness,2,2.04
1836,incommodiousness,2,2.04
1837,boastful,0,2.04
1838,eminence,2,2.04
1839,particulars,6,2.04
1840,conviction,0,2.04
1841,objectionable,2,2.04
1842,respectable,4,2.04
1843,convenient,0,2.04
1844,business,2,2.04
1845,tellsons,2,2.04
1846,elbowroom,0,2.04
1847,tellsons,2,2.04
1848,tellsons,2,2.04
1849,embellishment,0,2.04
1850,brothers,0,2.04
1851,tellsons,2,2.04
1852,partners,2,2.04
1853,disinherited,0,2.04
1854,question,2,2.04
1855,rebuilding,2,2.04
1856,tellsons,2,2.04
1857,disinherit,0,2.04
1858,suggesting,0,2.04
1859,improvements,0,2.03
1860,objectionable,4,2.04
1861,respectable,6,2.04
1862,tellsons,2,2.04
1863,triumphant,0,2.04
1864,perfection,0,2.04
1865,inconvenience,0,2.03
1866,bursting,0,2.03
1867,obstinacy,0,2.03
1868,tellsons,2,2.03
1869,miserable,2,2.03
1870,counters,2,2.03
1871,examined,0,2.03
1872,signature,0,2.03
1873,dingiest,0,2.03
1874,showerbath,0,2.03
1875,fleetstreet,6,2.03
1876,business,2,2.03
1877,necessitated,0,2.03
1878,condemned,2,2.03
1879,meditated,2,2.03
1880,misspent,4,2.03
1881,twilight,0,2.03
1882,particles,10,2.03
1883,banknotes,4,2.03
1884,decomposing,0,2.03
1885,neighbouring,2,2.03
1886,cesspools,0,2.03
1887,communications,2,2.03
1888,corrupted,0,2.03
1889,extemporised,4,2.03
1890,strongrooms,2,2.03
1891,kitchens,2,2.03
1892,sculleries,0,2.03
1893,parchments,0,2.03
1894,bankinghouse,4,2.03
1895,upstairs,0,2.03
1896,barmecide,2,2.03
1897,diningtable,0,2.03
1898,thousand,2,2.03
1899,children,2,2.03
1900,released,4,2.03
1901,insensate,0,2.03
1902,brutality,2,2.03
1903,ferocity,0,2.03
1904,abyssinia,0,2.03
1905,ashantee,0,2.03
1906,professions,0,2.02
1907,tellsons,2,2.02
1908,legislations,0,2.02
1909,accordingly,2,2.02
1910,unlawful,0,2.02
1911,purloiner,0,2.02
1912,shillings,4,2.02
1913,sixpence,2,2.02
1914,tellsons,2,2.02
1915,shilling,0,2.02
1916,sounders,0,2.02
1917,threefourths,0,2.02
1918,preventionit,0,2.02
1919,remarking,2,2.02
1920,reversebut,0,2.02
1921,particular,4,2.02
1922,connected,2,2.02
1923,tellsons,2,2.02
1924,business,2,2.02
1925,contemporaries,0,2.02
1926,privately,0,2.02
1927,disposed,2,2.02
1928,probably,0,2.02
1929,excluded,0,2.01
1930,significant,0,2.01
1931,cupboards,0,2.01
1932,tellsons,2,2.01
1933,business,2,2.01
1934,tellsons,2,2.01
1935,somewhere,0,2.01
1936,bluemould,0,2.01
1937,permitted,2,2.01
1938,spectacularly,0,2.01
1939,breeches,2,2.01
1940,establishment,2,2.01
1941,tellsonsnever,2,2.01
1942,oddjobman,0,2.01
1943,occasional,0,2.01
1944,messenger,2,2.01
1945,business,2,2.01
1946,represented,2,2.01
1947,understood,4,2.01
1948,tellsons,2,2.01
1949,tolerated,0,2.01
1950,oddjobman,2,2.01
1951,tolerated,2,2.01
1952,capacity,2,2.01
1953,cruncher,0,2.01
1954,youthful,2,2.01
1955,occasion,4,2.01
1956,renouncing,0,2.01
1957,darkness,2,2.01
1958,easterly,0,2.00
1959,hounsditch,0,2.00
1960,received,2,2.00
1961,appellation,0,2.00
1962,crunchers,2,2.00
1963,hangingswordalley,0,2.00
1964,whitefriars,0,2.00
1965,halfpast,0,2.00
1966,seventeen,2,2.00
1967,cruncher,2,2.00
1968,dominoes,2,2.00
1969,apparently,0,2.00
1970,impression,2,2.00
1971,christian,2,2.00
1972,invention,0,2.00
1973,bestowed,0,2.00
1974,crunchers,4,2.00
1975,apartments,0,2.00
1976,neighbourhood,2,2.00
1977,decently,2,2.00
1978,scrubbed,2,2.00
1979,throughout,0,2.00
1980,arranged,2,2.00
1981,breakfast,4,2.00
1982,lumbering,2,2.00
1983,cruncher,2,2.00
1984,patchwork,0,2.00
1985,counterpane,0,1.99
1986,harlequin,0,1.99
1987,juncture,2,1.99
1988,exclaimed,2,1.99
1989,exasperation,2,1.99
1990,industrious,0,1.99
1991,appearance,2,1.99
1992,sufficient,4,1.99
1993,trepidation,0,1.99
1994,referred,2,1.99
1995,cruncher,2,1.99
1996,salutation,2,1.99
1997,introduce,0,1.99
1998,circumstance,6,1.99
1999,connected,2,1.99
2000,crunchers,4,1.99
2001,domestic,2,1.99
2002,cruncher,2,1.99
2003,apostrophe,2,1.99
2004,markwhat,2,1.99
2005,aggerawayter,0,1.99
2006,flopping,0,1.99
2007,yourself,4,1.99
2008,prosperity,0,1.99
2009,religious,0,1.99
2010,flopping,2,1.99
2011,breadandbutter,0,1.99
2012,snatched,4,1.99
2013,cruncher,2,1.99
2014,strongly,2,1.99
2015,deprecated,0,1.99
2016,personal,0,1.99
2017,conceited,0,1.99
2018,cruncher,2,1.99
2019,unconscious,0,1.99
2020,inconsistency,2,1.99
2021,repeated,2,1.99
2022,cruncher,2,1.99
2023,sneaking,2,1.99
2024,flopping,2,1.99
2025,yourself,4,1.99
2026,opposition,0,1.99
2027,unnatral,0,1.99
2028,unnatral,2,1.99
2029,counterprayed,4,1.99
2030,countermined,2,1.99
2031,religiously,0,1.99
2032,circumwented,0,1.99
2033,cruncher,2,1.99
2034,tradesman,2,1.99
2035,yourself,4,1.99
2036,flopping,2,1.99
2037,addressed,12,1.99
2038,hackneycoach,4,1.99
2039,laudanum,2,1.99
2040,strained,0,1.99
2041,shouldnt,6,1.99
2042,somebody,2,1.99
2043,suspicion,2,1.99
2044,aggerawayter,2,1.99
2045,growling,4,1.99
2046,addition,0,1.99
2047,religious,2,1.99
2048,yourself,4,1.99
2049,opposition,2,1.99
2050,interests,2,1.99
2051,throwing,0,1.99
2052,sarcastic,0,1.99
2053,whirling,0,1.99
2054,grindstone,0,1.99
2055,indignation,2,1.99
2056,cruncher,2,1.99
2057,bootcleaning,0,1.99
2058,preparation,2,1.99
2059,business,2,1.99
2060,meantime,0,1.99
2061,garnished,0,1.99
2062,tenderer,0,1.99
2063,required,2,1.99
2064,disturbed,2,1.99
2065,intervals,2,1.99
2066,sleeping,0,1.99
2067,suppressed,2,1.99
2068,fictitious,10,1.99
2069,undutiful,0,1.99
2070,crunchers,4,1.99
2071,improved,0,1.99
2072,breakfast,4,1.99
